timestamp,entry_id,temperature,rh,awake_time
2023-11-11T06:20:37Z,16623,10,76,24.0
2023-11-11T07:20:07Z,16635,9,76,8.0
2023-11-11T08:19:34Z,16647,9,76,55.0
2023-11-11T09:19:03Z,16659,9,76,43.0
2023-11-11T10:18:31Z,16671,9,76,47.0
2023-11-11T11:18:00Z,16683,9,76,43.0
2023-11-11T12:17:29Z,16695,10,76,43.0
2023-11-11T19:15:34Z,16767,11,75,176.0
2023-11-12T01:13:56Z,16839,12,73,8.0
2023-11-12T07:12:21Z,16911,14,69,8.0
2023-11-12T08:11:50Z,16923,15,69,8.0
2023-11-12T09:11:18Z,16935,15,68,43.0
2023-11-12T10:10:52Z,16947,15,68,47.0
2023-11-12T16:09:12Z,17019,16,67,80.0
2023-11-12T17:08:41Z,17031,16,65,8.0
2023-11-12T18:08:15Z,17043,16,66,43.0
2023-11-13T00:06:32Z,17115,13,70,85.0
2023-11-13T06:04:53Z,17187,12,72,8.0
2023-11-13T07:04:24Z,17199,11,72,9.0
2023-11-13T13:02:50Z,17271,11,74,76.0
2023-11-13T19:01:09Z,17343,11,75,16.0
2023-11-14T00:59:31Z,17415,10,76,8.0
2023-11-14T06:57:54Z,17487,10,77,7.0
2023-11-14T07:57:23Z,17499,10,77,7.0
2023-11-14T08:56:52Z,17511,10,77,55.0
2023-11-14T09:56:23Z,17523,11,78,47.0
2023-11-14T10:55:53Z,17535,11,77,51.0
2023-11-14T11:55:22Z,17547,12,76,43.0
2023-11-14T12:54:52Z,17559,12,76,43.0
2023-11-14T13:54:23Z,17571,12,76,43.0
2023-11-14T14:53:51Z,17583,12,76,47.0
2023-11-14T15:53:18Z,17595,12,76,43.0
2023-11-14T16:52:52Z,17607,12,76,43.0
2023-11-14T22:51:15Z,17679,11,77,88.0
2023-11-15T04:49:32Z,17751,11,78,14.0
2023-11-15T10:47:54Z,17823,10,79,7.0
2023-11-15T11:47:22Z,17835,10,79,8.0
2023-11-15T12:46:58Z,17847,10,79,47.0
2023-11-15T18:45:18Z,17919,10,79,101.0
2023-11-16T00:43:40Z,17991,10,80,8.0
2023-11-16T06:42:02Z,18063,9,80,9.0
2023-11-16T07:41:31Z,18075,9,80,7.0
2023-11-16T08:41:00Z,18087,9,80,51.0
2023-11-16T09:40:33Z,18099,9,81,47.0
2023-11-16T15:38:56Z,18171,10,79,77.0
2023-11-16T16:38:30Z,18183,10,80,8.0
2023-11-16T22:36:52Z,18255,11,79,85.0
2023-11-17T04:35:17Z,18327,10,80,8.0
2023-11-17T10:33:37Z,18399,10,81,9.0
2023-11-17T11:33:06Z,18411,10,81,7.0
2023-11-17T12:32:35Z,18423,10,81,43.0
2023-11-17T13:32:05Z,18435,10,81,43.0
2023-11-17T14:31:35Z,18447,10,81,51.0
2023-11-17T15:31:04Z,18459,10,81,52.0
2023-11-17T16:30:37Z,18471,10,81,43.0
2023-11-17T22:28:55Z,18543,9,82,76.0
2023-11-18T04:27:17Z,18615,9,82,7.0
2023-11-18T10:25:43Z,18687,9,82,7.0
2023-11-18T16:24:05Z,18759,9,81,12.0
2023-11-18T17:23:33Z,18771,9,81,8.0
2023-11-18T18:23:05Z,18783,9,81,51.0
2023-11-19T00:21:29Z,18855,12,79,76.0
2023-11-19T06:19:55Z,18927,15,74,7.0
2023-11-19T07:19:27Z,18939,15,74,7.0
2023-11-19T13:17:50Z,19011,16,75,76.0
2023-11-19T14:17:19Z,19023,16,75,8.0
2023-11-19T15:16:49Z,19035,15,76,43.0
2023-11-19T16:16:18Z,19047,15,76,51.0
2023-11-19T17:15:47Z,19059,15,77,55.0
2023-11-19T18:15:15Z,19071,14,77,51.0
2023-11-20T00:13:40Z,19143,13,79,43.0
2023-11-20T06:11:58Z,19215,13,80,14.0
2023-11-20T07:11:27Z,19227,13,80,7.0
2023-11-20T08:10:56Z,19239,13,80,43.0
2023-11-20T09:10:26Z,19251,12,80,44.0
2023-11-20T10:09:59Z,19263,12,80,51.0
2023-11-20T16:08:18Z,19335,12,81,77.0
2023-11-20T17:07:47Z,19347,12,81,7.0
2023-11-20T18:07:16Z,19359,12,81,47.0
2023-11-21T00:05:37Z,19431,12,81,43.0
2023-11-21T06:03:59Z,19503,11,81,7.0
2023-11-21T07:03:27Z,19515,11,81,7.0
2023-11-21T08:02:56Z,19527,11,82,51.0
2023-11-21T09:02:29Z,19539,11,82,47.0
2023-11-21T15:00:57Z,19611,11,81,80.0
2023-11-21T20:59:12Z,19683,10,81,18.0
2023-11-22T02:57:40Z,19755,10,82,5.0
2023-11-22T08:56:03Z,19827,11,83,9.0
2023-11-22T09:55:31Z,19839,11,83,8.0
2023-11-22T10:55:00Z,19851,11,83,43.0
2023-11-22T11:54:29Z,19863,11,84,43.0
2023-11-22T12:53:57Z,19875,11,85,43.0
2023-11-22T13:53:32Z,19887,11,85,38.0
2023-11-22T19:51:54Z,19959,12,85,76.0
2023-11-23T01:50:16Z,20031,12,87,7.0
2023-11-23T07:48:38Z,20103,12,87,8.0
2023-11-23T08:48:06Z,20115,12,87,8.0
2023-11-23T09:47:37Z,20127,12,87,43.0
2023-11-23T10:47:07Z,20139,13,86,47.0
2023-11-23T11:46:40Z,20151,14,83,52.0
2023-11-23T17:45:07Z,20223,16,73,85.0
2023-11-23T23:43:29Z,20295,15,73,13.0
2023-11-24T05:41:49Z,20367,13,73,9.0
2023-11-24T11:40:11Z,20439,11,71,9.0
2023-11-24T17:38:31Z,20511,11,72,13.0
2023-11-24T18:37:58Z,20523,11,72,8.0
2023-11-25T00:36:23Z,20595,9,75,43.0
2023-11-25T06:34:39Z,20667,8,76,13.0
2023-11-25T07:34:08Z,20679,8,76,7.0
2023-11-25T08:33:36Z,20691,8,76,51.0
2023-11-25T09:33:04Z,20703,8,76,43.0
2023-11-25T10:32:33Z,20715,8,77,43.0
2023-11-25T11:32:02Z,20727,8,77,51.0
2023-11-25T12:31:31Z,20739,8,77,43.0
2023-11-25T13:31:02Z,20751,9,77,47.0
2023-11-25T14:30:31Z,20763,9,76,47.0
2023-11-25T15:29:59Z,20775,9,76,47.0
2023-11-25T16:29:32Z,20787,9,76,43.0
