timestamp,temperature,rh,original-timestamp,location
2022-12-25T23:52:00Z,12,56,25/12/2022 23:52,
2022-12-25T23:57:00Z,12,56,25/12/2022 23:57,
2022-12-26T00:02:00Z,12,56,26/12/2022 00:02,
2022-12-26T00:07:00Z,12,56,26/12/2022 00:07,
2022-12-26T00:12:00Z,12,56,26/12/2022 00:12,
2022-12-26T00:17:00Z,12,56,26/12/2022 00:17,
2022-12-26T00:22:00Z,12,56,26/12/2022 00:22,
2022-12-26T00:27:00Z,12,56,26/12/2022 00:27,
2022-12-26T00:32:00Z,12,56,26/12/2022 00:32,
2022-12-26T00:37:00Z,12,55,26/12/2022 00:37,
2022-12-26T00:42:00Z,12,56,26/12/2022 00:42,
2022-12-26T00:47:00Z,12,56,26/12/2022 00:47,
2022-12-26T00:52:00Z,12,55,26/12/2022 00:52,
2022-12-26T00:57:00Z,12,55,26/12/2022 00:57,
2022-12-26T01:02:00Z,12,55,26/12/2022 01:02,
2022-12-26T01:07:00Z,12,55,26/12/2022 01:07,
2022-12-26T01:12:00Z,12,55,26/12/2022 01:12,
2022-12-26T01:17:00Z,12,55,26/12/2022 01:17,
2022-12-26T01:22:00Z,12,55,26/12/2022 01:22,
2022-12-26T01:27:00Z,12,55,26/12/2022 01:27,
2022-12-26T01:32:00Z,12,55,26/12/2022 01:32,
2022-12-26T01:37:00Z,12,55,26/12/2022 01:37,
